City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
276,kendari,-3.945,122.4989,29.730000000000018,79,57,1.37,ID,1712033053
277,wang saphung,17.301,101.7685,35.01000000000005,46,0,0.0,TH,1712033054
278,kapit,2.0167,112.9333,29.660000000000025,82,73,1.39,MY,1712033054
279,san antonio de pale,-1.4014,5.6325,28.560000000000002,77,89,3.08,GQ,1712033055
280,seydi,39.4816,62.9137,14.29000000000002,31,98,2.83,TM,1712033055
281,kapa'a,22.0752,-159.319,25.99000000000001,82,100,7.72,US,1712033056
282,yaren,-0.5472,166.916,28.010000000000048,79,72,4.31,NR,1712033057
283,puerto penasco,31.3167,-113.5333,16.060000000000002,67,19,5.29,MX,1712032974
284,skowhegan,44.7651,-69.7192,4.430000000000007,79,99,2.81,US,1712033058
285,changli,39.7042,119.1506,12.660000000000025,34,91,7.9,CN,1712033058
286,nabire,-3.3667,135.4833,29.480000000000018,80,82,3.08,ID,1712033059
287,extrema,-22.8547,-46.3183,17.110000000000014,78,89,0.95,BR,1712032688
288,rongelap,11.1635,166.8941,27.189999999999998,75,98,7.19,MH,1712033060
289,kirakira,-10.4544,161.9205,28.470000000000027,79,64,1.19,SB,1712033061
290,altay,47.8667,88.1167,4.100000000000023,64,11,1.41,CN,1712033061
291,gizo,-8.103,156.8419,29.55000000000001,67,49,2.11,SB,1712033062
292,aasiaat,68.7098,-52.8699,-9.129999999999995,92,94,2.09,GL,1712033063
293,haiku-pauwela,20.9219,-156.3051,23.450000000000045,82,0,8.75,US,1712033063
294,tongren,27.7172,109.1853,30.629999999999995,45,32,5.52,CN,1712033064
295,colares,38.7992,-9.4469,15.180000000000007,93,100,8.05,PT,1712033064
296,ingeniero jacobacci,-41.3427,-69.5448,9.680000000000007,28,81,2.37,AR,1712033065
297,concepcion,-36.827,-73.0498,11.890000000000043,82,0,2.06,CL,1712032946
298,kirriemuir,56.674,-3.0034,6.1299999999999955,88,100,4.71,GB,1712033066
299,makokou,0.5738,12.8642,20.760000000000048,97,98,1.38,GA,1712033067
300,chonchi,-42.6128,-73.8092,10.620000000000005,87,100,1.5,CL,1712033068
301,hohhot,40.8106,111.6522,19.160000000000025,16,0,6.0,CN,1712033069
302,lazaro cardenas,17.9583,-102.2,22.920000000000016,86,100,1.17,MX,1712033069
303,cold lake,54.4502,-110.2017,3.9700000000000273,30,40,2.57,CA,1712033070
304,bowen,-20.0167,148.2333,28.120000000000005,68,83,8.09,AU,1712033071
305,bria,6.5423,21.9863,23.27000000000004,73,39,1.77,CF,1712033072
306,veselyy,47.0934,40.7422,15.25,66,52,3.54,RU,1712032981
307,trat,12.5,102.5,32.110000000000014,44,7,5.26,TH,1712033073
308,xinqing,48.2333,129.5,4.4500000000000455,41,72,3.52,CN,1712033073
309,nova olimpia,-14.7972,-57.2881,24.55000000000001,89,96,0.65,BR,1712032806
310,port alfred,-33.5906,26.891,17.600000000000023,77,72,5.25,ZA,1712032848
311,el bauga,18.262,33.9081,24.710000000000036,19,5,3.71,SD,1712033076
312,alice springs,-23.7,133.8833,28.450000000000045,36,0,6.17,AU,1712033076
313,balqash,46.8481,74.995,9.330000000000041,46,0,1.0,KZ,1712033077
314,laguna,38.421,-121.4238,16.980000000000018,56,0,3.09,US,1712032741
315,fort mcmurray,56.7268,-111.381,4.730000000000018,35,0,2.57,CA,1712032898
316,nehe,48.4833,124.8333,5.460000000000036,38,100,1.9,CN,1712033079
317,n'zeto,-7.2312,12.8666,26.439999999999998,93,99,3.02,AO,1712033079
318,south venice,27.0531,-82.4243,21.660000000000025,96,0,0.0,US,1712033080
319,tughyl,47.7252,84.2063,2.1000000000000227,82,6,1.71,KZ,1712033080
320,conway,35.0887,-92.4421,23.99000000000001,81,75,6.17,US,1712032815
321,karratha,-20.7377,116.8463,38.33000000000004,24,0,6.82,AU,1712033081
322,vadso,70.0744,29.7487,-8.509999999999991,72,20,8.23,NO,1712033082
323,belmonte,-15.8631,-38.8828,25.28000000000003,90,93,1.99,BR,1712033083
324,cabanas,22.9758,-82.9219,22.210000000000036,89,7,3.17,CU,1712033083
